"code","area","city","provider","cost","remarks"
"KOE20915","Kab. Ngada","Wogomang Ulewa","JNE Reguler",82000,"5 - 9 hari"
"KOE20917","Kab. Ngada","Golewa","JNE Reguler",123000,"+ 10 hari"
"KOE21000","Kab. Sumba Timur","Waingapu","JNE Reguler",65000,"3 - 5 hari"
"KOE21001","Kab. Sumba Timur","Lewa","JNE Reguler",123000,"+ 10 hari"
"KOE21002","Kab. Sumba Timur","Paberiwai","JNE Reguler",123000,"+ 10 hari"
"KOE21003","Kab. Sumba Timur","Pahunga Lodu","JNE Reguler",123000,"+ 10 hari"
"KOE21005","Kab. Sumba Timur","Tabundung","JNE Reguler",123000,"+ 10 hari"
"KOE21006","Kab. Sumba Timur","Haharu","JNE Reguler",123000,"+ 10 hari"
"KOE21007","Kab. Sumba Timur","Kahaungu Eti","JNE Reguler",123000,"+ 10 hari"
"KOE21008","Kab. Sumba Timur","Karera","JNE Reguler",123000,"+ 10 hari"
"KOE21010","Kab. Sumba Timur","Matawai Lapau","JNE Reguler",123000,"+ 10 hari"
"KOE21011","Kab. Sumba Timur","Nggaha Oriangu","JNE Reguler",123000,"+ 10 hari"
"KOE21012","Kab. Sumba Timur","Pandawai","JNE Reguler",123000,"+ 10 hari"
"KOE21013","Kab. Sumba Timur","Pinu Pahar","JNE Reguler",123000,"+ 10 hari"
"KOE21014","Kab. Sumba Timur","Rindi","JNE Reguler",123000,"+ 10 hari"
"KOE21015","Kab. Sumba Timur","Umalulu","JNE Reguler",123000,"+ 10 hari"
"KOE21016","Kab. Sumba Timur","Wulla Waijelu","JNE Reguler",123000,"+ 10 hari"
"KOE21100","Kab. Sumba Barat","Waikabubak","JNE Reguler",65000,"3 - 5 hari"
"KOE21103","Kab. Sumba Barat","Laratama","JNE Reguler",123000,"+ 10 hari"
"KOE21104","Kab. Sumba Barat","Walakaka","JNE Reguler",123000,"+ 10 hari"
"KOE21200","Kab. Manggarai Barat","Labuan Bajo","JNE Reguler",65000,"3 - 5 hari"
"KOE21201","Kab. Manggarai Barat","Komodo","JNE Reguler",123000,"+ 10 hari"
"KOE21202","Kab. Manggarai Barat","Kuwus","JNE Reguler",123000,"+ 10 hari"
"KOE21203","Kab. Manggarai Barat","Lembor","JNE Reguler",123000,"+ 10 hari"
"KOE21204","Kab. Manggarai Barat","Macang Pacar","JNE Reguler",123000,"+ 10 hari"
"KOE21205","Kab. Manggarai Barat","Sanonggoang","JNE Reguler",123000,"+ 10 hari"
"KOE21300","Kab. Manggarai Timur","Borong","JNE Reguler",123000,"+ 10 hari"
"KOE21301","Kab. Manggarai Timur","Elar","JNE Reguler",123000,"+ 10 hari"
"KOE21302","Kab. Manggarai Timur","Lamba Leda","JNE Reguler",123000,"+ 10 hari"
"KOE21303","Kab. Manggarai Timur","Poco Ranaka","JNE Reguler",123000,"+ 10 hari"
"KOE21304","Kab. Manggarai Timur","Lomba","JNE Reguler",123000,"+ 10 hari"
"KOE21305","Kab. Manggarai Timur","Sambi Rampas","JNE Reguler",123000,"+ 10 hari"
"KOE21400","Kab. Nagekeo","Mbay","JNE Reguler",123000,"+ 10 hari"
"KOE21401","Kab. Nagekeo","Aesesa","JNE Reguler",123000,"+ 10 hari"
"KOE21403","Kab. Nagekeo","Boawae","JNE Reguler",123000,"+ 10 hari"
"KOE21404","Kab. Nagekeo","Mauponggo","JNE Reguler",123000,"+ 10 hari"
"KOE21405","Kab. Nagekeo","Nangaroro","JNE Reguler",123000,"+ 10 hari"
"KOE21406","Kab. Nagekeo","Keo Tengah","JNE Reguler",123000,"+ 10 hari"
"KOE21407","Kab. Nagekeo","Wolo Wae","JNE Reguler",123000,"+ 10 hari"
"KOE21408","Kab. Nagekeo","Aesesa Selatan","JNE Reguler",123000,"+ 10 hari"
"KOE21500","Kab. Rote Ndao","Baa","JNE Reguler",65000,"3 - 5 hari"
"KOE21501","Kab. Rote Ndao","Lobalain","JNE Reguler",123000,"+ 10 hari"
"KOE21502","Kab. Rote Ndao","Pantai Baru","JNE Reguler",123000,"+ 10 hari"
"KOE21503","Kab. Rote Ndao","Rote Barat Daya","JNE Reguler",123000,"+ 10 hari"
"KOE21504","Kab. Rote Ndao","Rote Barat Laut","JNE Reguler",123000,"+ 10 hari"
"KOE21505","Kab. Rote Ndao","Rote Tengah","JNE Reguler",123000,"+ 10 hari"
"KOE21506","Kab. Rote Ndao","Rote Timur","JNE Reguler",123000,"+ 10 hari"
"KOE21600","Kab. Sumba Barat Daya","Tambolaka","JNE Reguler",65000,"3 - 5 hari"
"KOE21601","Kab. Sumba Barat Daya","Kodi","JNE Reguler",123000,"+ 10 hari"
"KOE21602","Kab. Sumba Barat Daya","Wewewa Barat","JNE Reguler",123000,"+ 10 hari"
"KOE21603","Kab. Sumba Barat Daya","Wewewa Timur","JNE Reguler",123000,"+ 10 hari"
"KOE21604","Kab. Sumba Barat Daya","Kodi Bangedo","JNE Reguler",123000,"+ 10 hari"
"KOE21605","Kab. Sumba Barat Daya","Kodi Utara","JNE Reguler",123000,"+ 10 hari"
"KOE21606","Kab. Sumba Barat Daya","Laura","JNE Reguler",123000,"+ 10 hari"
"KOE21607","Kab. Sumba Barat Daya","Wewewa Selatan","JNE Reguler",123000,"+ 10 hari"
"KOE21608","Kab. Sumba Barat Daya","Wewewa Utara","JNE Reguler",123000,"+ 10 hari"
"KOE21800","Kab. Lembata","Lembata","JNE Reguler",65000,"3 - 5 hari"
"KOE21801","Kab. Lembata","Buyasuri","JNE Reguler",123000,"+ 10 hari"
"KOE21802","Kab. Lembata","Omesuri","JNE Reguler",123000,"+ 10 hari"
"KOE21803","Kab. Lembata","Lebatukan","JNE Reguler",123000,"+ 10 hari"
"KOE21804","Kab. Lembata","Ile Ape","JNE Reguler",123000,"+ 10 hari"
"KOE21805","Kab. Lembata","Nubatukan","JNE Reguler",123000,"+ 10 hari"
"KOE21806","Kab. Lembata","Atadei","JNE Reguler",123000,"+ 10 hari"
"KOE21807","Kab. Lembata","Nagawutung","JNE Reguler",123000,"+ 10 hari"
"KOE21808","Kab. Lembata","Wulandoni","JNE Reguler",123000,"+ 10 hari"
"KOE21900","Kab. Kupang","Oelamasi","JNE Reguler",65000,"3 - 5 hari"
"KOE21901","Kab. Kupang","Amabioefeto Timur","JNE Reguler",123000,"+ 10 hari"
"KOE21902","Kab. Kupang","Amarasi Barat","JNE Reguler",123000,"+ 10 hari"
"KOE21903","Kab. Kupang","Amarasi Selatan","JNE Reguler",123000,"+ 10 hari"
"KOE21904","Kab. Kupang","Amarasi Timur","JNE Reguler",123000,"+ 10 hari"
"KOE21905","Kab. Kupang","Amarasi","JNE Reguler",123000,"+ 10 hari"
"KOE21906","Kab. Kupang","Amfoang Barat Daya","JNE Reguler",123000,"+ 10 hari"
"KOE21907","Kab. Kupang","Amfoang Barat Laut","JNE Reguler",123000,"+ 10 hari"
"KOE21908","Kab. Kupang","Amfoang Selatan","JNE Reguler",123000,"+ 10 hari"
"KOE21909","Kab. Kupang","Amfoang Utara","JNE Reguler",123000,"+ 10 hari"
"KOE21910","Kab. Kupang","Fatuleu","JNE Reguler",123000,"+ 10 hari"
"KOE21911","Kab. Kupang","Fatuleu Barat","JNE Reguler",123000,"+ 10 hari"
"KOE21912","Kab. Kupang","Fatuleu Tengah","JNE Reguler",123000,"+ 10 hari"
"KOE21913","Kab. Kupang","Hawu Mehara","JNE Reguler",123000,"+ 10 hari"
"KOE21914","Kab. Kupang","Kupang Barat","JNE Reguler",65000,"3 - 5 hari"
"KOE21915","Kab. Kupang","Kupang Tengah","JNE Reguler",65000,"3 - 5 hari"
"KOE21916","Kab. Kupang","Kupang Timur","JNE Reguler",65000,"3 - 5 hari"
"KOE21917","Kab. Kupang","Nekemese","JNE Reguler",123000,"+ 10 hari"
"KOE21918","Kab. Kupang","Raijua","JNE Reguler",123000,"+ 10 hari"
"KOE21919","Kab. Kupang","Sabu Barat","JNE Reguler",123000,"+ 10 hari"
"KOE21920","Kab. Kupang","Sabu Liae","JNE Reguler",123000,"+ 10 hari"
"KOE21921","Kab. Kupang","Sabu Timur","JNE Reguler",123000,"+ 10 hari"
"KOE21922","Kab. Kupang","Semau","JNE Reguler",123000,"+ 10 hari"
"KOE21923","Kab. Kupang","Semau Selatan","JNE Reguler",123000,"+ 10 hari"
"KOE21924","Kab. Kupang","Sulamu","JNE Reguler",123000,"+ 10 hari"
"KOE21925","Kab. Kupang","Taebenu","JNE Reguler",123000,"+ 10 hari"
"KOE21926","Kab. Kupang","Takari","JNE Reguler",123000,"+ 10 hari"
"KRW10000","Kab. Karawang","Karawang","JNE Reguler",9000,"1 - 2 hari"
"KRW10001","Kab. Karawang","Batujaya","JNE Reguler",12000,"2 - 3 hari"
"KRW10002","Kab. Karawang","Cibuaya","JNE Reguler",12000,"2 - 3 hari"
"KRW10003","Kab. Karawang","Cikampek","JNE Reguler",9000,"1 - 2 hari"
"KRW10004","Kab. Karawang","Cilamaya Kulon","JNE Reguler",12000,"2 - 3 hari"
"KRW10005","Kab. Karawang","Jatisari","JNE Reguler",9000,"1 - 2 hari"
"KRW10006","Kab. Karawang","Klari","JNE Reguler",9000,"1 - 2 hari"
"KRW10007","Kab. Karawang","LEMAHABANG WADAS","JNE Reguler",9000,"1 - 2 hari"
"KRW10008","Kab. Karawang","Pakisjaya","JNE Reguler",12000,"2 - 3 hari"
"KRW10009","Kab. Karawang","Pangkalan","JNE Reguler",12000,"2 - 3 hari"
"KRW10010","Kab. Karawang","Pedes","JNE Reguler",12000,"2 - 3 hari"
"KRW10011","Kab. Karawang","Rawamerta","JNE Reguler",9000,"1 - 2 hari"
"KRW10012","Kab. Karawang","Rengasdengklok","JNE Reguler",9000,"1 - 2 hari"
"KRW10013","Kab. Karawang","Talagasari","JNE Reguler",9000,"1 - 2 hari"
"KRW10014","Kab. Karawang","Telukjambe Barat","JNE Reguler",9000,"1 - 2 hari"
"KRW10015","Kab. Karawang","Tempuran","JNE Reguler",12000,"2 - 3 hari"
"KRW10016","Kab. Karawang","Tirtamulya","JNE Reguler",9000,"2 - 3 hari"
"KRW10017","Kab. Karawang","Tegalwaru","JNE Reguler",12000,"2 - 3 hari"
"KRW10018","Kab. Karawang","Banyusari","JNE Reguler",12000,"2 - 3 hari"
"KRW10019","Kab. Karawang","Ciampel","JNE Reguler",9000,"2 - 3 hari"
"KRW10020","Kab. Karawang","Cilamaya Wetan","JNE Reguler",12000,"2 - 3 hari"
"KRW10021","Kab. Karawang","Cilebar","JNE Reguler",12000,"2 - 3 hari"
"KRW10022","Kab. Karawang","Jayakerta","JNE Reguler",12000,"2 - 3 hari"
"KRW10023","Kab. Karawang","Karawang Barat","JNE Reguler",9000,"2 - 3 hari"
"KRW10024","Kab. Karawang","Karawang Timur","JNE Reguler",9000,"2 - 3 hari"
"KRW10025","Kab. Karawang","Kotabaru","JNE Reguler",9000,"2 - 3 hari"
"KRW10026","Kab. Karawang","Kutawaluya","JNE Reguler",12000,"2 - 3 hari"
"KRW10027","Kab. Karawang","Majalaya","JNE Reguler",9000,"2 - 3 hari"
"KRW10028","Kab. Karawang","Purwasari","JNE Reguler",9000,"2 - 3 hari"
"KRW10029","Kab. Karawang","Telukjambe Timur","JNE Reguler",9000,"2 - 3 hari"
"KRW10030","Kab. Karawang","Tirtajaya","JNE Reguler",12000,"2 - 3 hari"
"MDC10000","Kota Manado","Manado","JNE Reguler",42000,"2 - 3 hari"
"MDC10021","Kota Manado","Bunaken","JNE Reguler",42000,"2 - 3 hari"
"MDC10022","Kota Manado","Malalayang","JNE Reguler",42000,"2 - 3 hari"
"MDC10023","Kota Manado","Mapanget","JNE Reguler",42000,"2 - 3 hari"
"MDC10024","Kota Manado","Sario","JNE Reguler",42000,"2 - 3 hari"
"MDC10025","Kota Manado","Singkil","JNE Reguler",42000,"2 - 3 hari"
"MDC10026","Kota Manado","Tikala","JNE Reguler",42000,"2 - 3 hari"
"MDC10027","Kota Manado","Tuminting","JNE Reguler",42000,"2 - 3 hari"
"MDC10028","Kota Manado","Wanea","JNE Reguler",42000,"2 - 3 hari"
"MDC10029","Kota Manado","Wenang","JNE Reguler",42000,"2 - 3 hari"
"MDC20100","Kab. Bolaang Mongondow","Kotamobagu","JNE Reguler",58000,"3 - 5 hari"
"MDC20101","Kab. Bolaang Mongondow","Bintauna","JNE Reguler",73000,"5 - 7 hari"
"MDC20102","Kab. Bolaang Mongondow","Bolaang","JNE Reguler",73000,"5 - 7 hari"
"MDC20103","Kab. Bolaang Mongondow","BOLAANG ITANG","JNE Reguler",73000,"5 - 7 hari"
"MDC20104","Kab. Bolaang Mongondow","BOLAANG UKI","JNE Reguler",73000,"5 - 7 hari"
"MDC20106","Kab. Bolaang Mongondow","Kaidipang","JNE Reguler",73000,"5 - 7 hari"
"MDC20107","Kab. Bolaang Mongondow","Kotabunan","JNE Reguler",73000,"5 - 7 hari"
"MDC20108","Kab. Bolaang Mongondow","Lolayan","JNE Reguler",73000,"5 - 7 hari"
"MDC20109","Kab. Bolaang Mongondow","Lolak","JNE Reguler",73000,"5 - 7 hari"
"MDC20110","Kab. Bolaang Mongondow","Modayag","JNE Reguler",73000,"5 - 7 hari"
"MDC20111","Kab. Bolaang Mongondow","Passi","JNE Reguler",73000,"5 - 7 hari"
"MDC20112","Kab. Bolaang Mongondow","Pinolosian","JNE Reguler",73000,"5 - 7 hari"
"MDC20113","Kab. Bolaang Mongondow","Poigar","JNE Reguler",73000,"5 - 7 hari"
"MDC20114","Kab. Bolaang Mongondow","Sangtombolang","JNE Reguler",73000,"5 - 7 hari"
"MDC20115","Kab. Bolaang Mongondow","Dumoga Barat","JNE Reguler",73000,"5 - 7 hari"
"MDC20116","Kab. Bolaang Mongondow","Dumoga Timur","JNE Reguler",73000,"5 - 7 hari"
"MDC20117","Kab. Bolaang Mongondow","Dumoga Utara","JNE Reguler",73000,"5 - 7 hari"
"MDC20118","Kab. Bolaang Mongondow","Nuangan","JNE Reguler",73000,"5 - 7 hari"
"MDC20119","Kab. Bolaang Mongondow","Pinogaluman","JNE Reguler",73000,"5 - 7 hari"
"MDC20120","Kab. Bolaang Mongondow","Posigadan","JNE Reguler",73000,"5 - 7 hari"
"MDC20200","Kab. Kepulauan Sangihe","Tahuna","JNE Reguler",58000,"3 - 5 hari"
"MDC20204","Kab. Kepulauan Sangihe","Kendahe","JNE Reguler",73000,"5 - 7 hari"
"MDC20206","Kab. Kepulauan Sangihe","Manganitu","JNE Reguler",73000,"5 - 7 hari"
"MDC20209","Kab. Kepulauan Sangihe","Siau Timur","JNE Reguler",73000,"5 - 7 hari"
"MDC20210","Kab. Kepulauan Sangihe","Siau Barat","JNE Reguler",73000,"5 - 7 hari"
"MDC20211","Kab. Kepulauan Sangihe","Tabukan Utara","JNE Reguler",73000,"5 - 7 hari"
"MDC20212","Kab. Kepulauan Sangihe","Tabukan Selatan","JNE Reguler",73000,"5 - 7 hari"
"MDC20213","Kab. Kepulauan Sangihe","Tabukan Tengah","JNE Reguler",73000,"5 - 7 hari"
"MDC20214","Kab. Kepulauan Sangihe","Tagulandang","JNE Reguler",73000,"5 - 7 hari"
"MDC20215","Kab. Kepulauan Sangihe","Tamako","JNE Reguler",73000,"5 - 7 hari"
"MDC20216","Kab. Kepulauan Sangihe","Biaro","JNE Reguler",73000,"5 - 7 hari"
"MDC20217","Kab. Kepulauan Sangihe","Manganitu Selatan","JNE Reguler",73000,"5 - 7 hari"
"MDC20218","Kab. Kepulauan Sangihe","Nusa Tabukan","JNE Reguler",73000,"5 - 7 hari"
"MDC20219","Kab. Kepulauan Sangihe","Siau Barat Selatan","JNE Reguler",73000,"5 - 7 hari"
"MDC20220","Kab. Kepulauan Sangihe","Siau Timur Selatan","JNE Reguler",73000,"5 - 7 hari"
"MDC20221","Kab. Kepulauan Sangihe","Tagulandang Utara","JNE Reguler",73000,"5 - 7 hari"
"MDC20222","Kab. Kepulauan Sangihe","Tatoareng","JNE Reguler",73000,"5 - 7 hari"
"MDC20300","Kab. Minahasa","Tondano","JNE Reguler",58000,"3 - 5 hari"
"MDC20302","Kab. Minahasa","Eris","JNE Reguler",73000,"5 - 7 hari"
"MDC20303","Kab. Minahasa","Kakas","JNE Reguler",73000,"5 - 7 hari"
"MDC20304","Kab. Minahasa","Kawangkoan","JNE Reguler",73000,"5 - 7 hari"
"MDC20305","Kab. Minahasa","Kombi","JNE Reguler",73000,"5 - 7 hari"
"MDC20308","Kab. Minahasa","Remboken","JNE Reguler",73000,"5 - 7 hari"
"MDC20309","Kab. Minahasa","Sonder","JNE Reguler",73000,"5 - 7 hari"
"MDC20311","Kab. Minahasa","Tompaso","JNE Reguler",73000,"5 - 7 hari"
"MDC20313","Kab. Minahasa","Langowan Barat","JNE Reguler",73000,"5 - 7 hari"
"MDC20314","Kab. Minahasa","Langowan Selatan","JNE Reguler",73000,"5 - 7 hari"
"MDC20315","Kab. Minahasa","Langowan Timur","JNE Reguler",73000,"5 - 7 hari"
"MDC20316","Kab. Minahasa","Lembean Timur","JNE Reguler",73000,"5 - 7 hari"
"MDC20317","Kab. Minahasa","Pineleng","JNE Reguler",73000,"5 - 7 hari"
"MDC20318","Kab. Minahasa","Tombariri","JNE Reguler",73000,"5 - 7 hari"
"MDC20319","Kab. Minahasa","Tombulu","JNE Reguler",73000,"5 - 7 hari"
"MDC20320","Kab. Minahasa","Tondano Barat","JNE Reguler",73000,"5 - 7 hari"
"MDC20321","Kab. Minahasa","Tondano Selatan","JNE Reguler",73000,"5 - 7 hari"
"MDC20322","Kab. Minahasa","Tondano Timur","JNE Reguler",73000,"5 - 7 hari"
"MDC20323","Kab. Minahasa","Tondano Utara","JNE Reguler",73000,"5 - 7 hari"
"MDC20400","Kota Bitung","Bitung","JNE Reguler",58000,"3 - 5 hari"
"MDC20401","Kota Bitung","Bitung Barat","JNE Reguler",58000,"3 - 5 hari"
"MDC20402","Kota Bitung","Bitung Selatan","JNE Reguler",58000,"3 - 5 hari"
"MDC20403","Kota Bitung","Bitung Tengah","JNE Reguler",58000,"3 - 5 hari"
"MDC20404","Kota Bitung","Bitung Timur","JNE Reguler",58000,"3 - 5 hari"
"MDC20405","Kota Bitung","Bitung Utara","JNE Reguler",58000,"3 - 5 hari"
"MDC20600","Kab. Bolaang Mongondow Utara","Boroko","JNE Reguler",73000,"5 - 7 hari"
"MDC20601","Kab. Bolaang Mongondow Utara","Bintauna","JNE Reguler",73000,"5 - 7 hari"
"MDC20602","Kab. Bolaang Mongondow Utara","Bolaang Itang Barat","JNE Reguler",73000,"5 - 7 hari"
"MDC20603","Kab. Bolaang Mongondow Utara","Bolaang Itang Timur","JNE Reguler",73000,"5 - 7 hari"
"MDC20604","Kab. Bolaang Mongondow Utara","Kaidipang","JNE Reguler",73000,"5 - 7 hari"
"MDC20605","Kab. Bolaang Mongondow Utara","Pinogaluman","JNE Reguler",73000,"5 - 7 hari"
"MDC20606","Kab. Bolaang Mongondow Utara","Sangkub","JNE Reguler",73000,"5 - 7 hari"
"MDC20700","Kab. Kepulauan Talaud","Melonguane","JNE Reguler",73000,"5 - 7 hari"
"MDC20701","Kab. Kepulauan Talaud","Beo","JNE Reguler",73000,"5 - 7 hari"
"MDC20702","Kab. Kepulauan Talaud","Essang","JNE Reguler",73000,"5 - 7 hari"
"MDC20703","Kab. Kepulauan Talaud","Gemeh","JNE Reguler",73000,"5 - 7 hari"
"MDC20704","Kab. Kepulauan Talaud","Kabaruan","JNE Reguler",73000,"5 - 7 hari"
"MDC20705","Kab. Kepulauan Talaud","Lirung","JNE Reguler",73000,"5 - 7 hari"
"MDC20707","Kab. Kepulauan Talaud","Nanusa","JNE Reguler",73000,"5 - 7 hari"
"MDC20708","Kab. Kepulauan Talaud","Rainis","JNE Reguler",73000,"5 - 7 hari"
"MDC20800","Kab. Minahasa Utara","Airmadidi","JNE Reguler",73000,"5 - 7 hari"
"MDC20801","Kab. Minahasa Utara","Dimembe","JNE Reguler",73000,"5 - 7 hari"
"MDC20802","Kab. Minahasa Utara","Kalawat","JNE Reguler",73000,"5 - 7 hari"
"MDC20803","Kab. Minahasa Utara","Kauditan","JNE Reguler",73000,"5 - 7 hari"
"MDC20804","Kab. Minahasa Utara","Kema","JNE Reguler",73000,"5 - 7 hari"
"MDC20805","Kab. Minahasa Utara","Likupang Barat","JNE Reguler",73000,"5 - 7 hari"
"MDC20806","Kab. Minahasa Utara","Likupang Timur","JNE Reguler",73000,"5 - 7 hari"
"MDC20807","Kab. Minahasa Utara","Wori","JNE Reguler",73000,"5 - 7 hari"
"MDC20900","Kab. Minahasa Selatan","Amurang","JNE Reguler",73000,"5 - 7 hari"
"MDC20901","Kab. Minahasa Selatan","Modoinding","JNE Reguler",73000,"5 - 7 hari"
"MDC20902","Kab. Minahasa Selatan","Motoling","JNE Reguler",73000,"5 - 7 hari"
"MDC20903","Kab. Minahasa Selatan","Ranoyapo","JNE Reguler",73000,"5 - 7 hari"
"MDC20904","Kab. Minahasa Selatan","Sinon Sayang","JNE Reguler",73000,"5 - 7 hari"
"MDC20905","Kab. Minahasa Selatan","Tareran","JNE Reguler",73000,"5 - 7 hari"
"MDC20906","Kab. Minahasa Selatan","Tenga","JNE Reguler",73000,"5 - 7 hari"
"MDC20907","Kab. Minahasa Selatan","Tombasian","JNE Reguler",73000,"5 - 7 hari"
"MDC20908","Kab. Minahasa Selatan","Tompaso Baru","JNE Reguler",73000,"5 - 7 hari"
"MDC20909","Kab. Minahasa Selatan","Tumpaan","JNE Reguler",73000,"5 - 7 hari"
"MDC21000","Kab. Minahasa Tenggara","Ratahan","JNE Reguler",58000,"3 - 5 hari"
"MDC21001","Kab. Minahasa Tenggara","Belang","JNE Reguler",73000,"5 - 7 hari"
"MDC21002","Kab. Minahasa Tenggara","Tombatu","JNE Reguler",73000,"5 - 7 hari"
"MDC21003","Kab. Minahasa Tenggara","Touluaan","JNE Reguler",73000,"5 - 7 hari"
"MDC21004","Kab. Minahasa Tenggara","Ratatotok","JNE Reguler",73000,"5 - 7 hari"
"MDC21005","Kab. Minahasa Tenggara","Pusomaen","JNE Reguler",73000,"5 - 7 hari"
"MDC21100","Kota Tomohon","Tomohon","JNE Reguler",58000,"3 - 5 hari"
"MDC21101","Kota Tomohon","Tomohon Barat","JNE Reguler",58000,"3 - 5 hari"
"MDC21102","Kota Tomohon","Tomohon Selatan","JNE Reguler",58000,"3 - 5 hari"
"MDC21103","Kota Tomohon","Tomohon Tengah","JNE Reguler",58000,"3 - 5 hari"
"MDC21104","Kota Tomohon","Tomohon Timur","JNE Reguler",58000,"3 - 5 hari"
"MDC21105","Kota Tomohon","Tomohon Utara","JNE Reguler",58000,"3 - 5 hari"
"MDN10000","Kota Madiun","Madiun","JNE Reguler",20000,"1 - 2 hari"
"MDN10016","Kota Madiun","Kartoharjo","JNE Reguler",20000,"1 - 2 hari"
"MDN10017","Kota Madiun","Manguharjo","JNE Reguler",20000,"1 - 2 hari"
"MDN10018","Kota Madiun","Taman","JNE Reguler",20000,"1 - 2 hari"
"MDN10100","Kab. Madiun","Caruban","JNE Reguler",24000,"2 - 3 hari"
"MDN10101","Kab. Madiun","Balerejo","JNE Reguler",29000,"3 - 6 hari"
"MDN10102","Kab. Madiun","Dagangan","JNE Reguler",29000,"3 - 6 hari"
"MDN10103","Kab. Madiun","Dolopo","JNE Reguler",29000,"3 - 6 hari"
"MDN10104","Kab. Madiun","Geger","JNE Reguler",29000,"3 - 6 hari"
"MDN10105","Kab. Madiun","Gemarang","JNE Reguler",29000,"3 - 6 hari"
"MDN10106","Kab. Madiun","Jiwan","JNE Reguler",29000,"3 - 6 hari"
"MDN10107","Kab. Madiun","Kare","JNE Reguler",29000,"3 - 6 hari"
"MDN10108","Kab. Madiun","Kebonsari","JNE Reguler",29000,"3 - 6 hari"
"MDN10109","Kab. Madiun","Madiun","JNE Reguler",29000,"3 - 6 hari"
"MDN10110","Kab. Madiun","Mejayan","JNE Reguler",29000,"3 - 6 hari"
"MDN10111","Kab. Madiun","Pilangkenceng","JNE Reguler",29000,"3 - 6 hari"
"MDN10112","Kab. Madiun","Saradan","JNE Reguler",29000,"3 - 6 hari"
"MDN10113","Kab. Madiun","Sawahan","JNE Reguler",29000,"3 - 6 hari"
"MDN10114","Kab. Madiun","Wonoasri","JNE Reguler",29000,"3 - 6 hari"
"MDN10115","Kab. Madiun","Wungu","JNE Reguler",29000,"3 - 6 hari"
"MDN20100","Kab. Magetan","Magetan","JNE Reguler",24000,"2 - 3 hari"
"MDN20101","Kab. Magetan","Bendo","JNE Reguler",29000,"3 - 6 hari"
"MDN20102","Kab. Magetan","Karangrejo","JNE Reguler",29000,"3 - 6 hari"
"MDN20104","Kab. Magetan","Kawedanan","JNE Reguler",29000,"3 - 6 hari"
"MDN20105","Kab. Magetan","Lembeyan","JNE Reguler",29000,"3 - 6 hari"
"MDN20106","Kab. Magetan","Maospati","JNE Reguler",29000,"3 - 6 hari"
"MDN20107","Kab. Magetan","Panekan","JNE Reguler",29000,"3 - 6 hari"
"MDN20108","Kab. Magetan","Parang","JNE Reguler",29000,"3 - 6 hari"
"MDN20109","Kab. Magetan","Plaosan","JNE Reguler",29000,"3 - 6 hari"
"MDN20110","Kab. Magetan","Poncol","JNE Reguler",29000,"3 - 6 hari"
"MDN20111","Kab. Magetan","Sukomoro","JNE Reguler",29000,"3 - 6 hari"
"MDN20112","Kab. Magetan","Takeran","JNE Reguler",29000,"3 - 6 hari"
"MDN20113","Kab. Magetan","Barat","JNE Reguler",29000,"3 - 6 hari"
"MDN20114","Kab. Magetan","Karas","JNE Reguler",29000,"3 - 6 hari"
"MDN20115","Kab. Magetan","Kartoharjo","JNE Reguler",29000,"3 - 6 hari"
"MDN20116","Kab. Magetan","Ngariboyo","JNE Reguler",29000,"3 - 6 hari"
"MDN20117","Kab. Magetan","Nguntoronadi","JNE Reguler",29000,"3 - 6 hari"
"MDN20200","Kab. Ngawi","Ngawi","JNE Reguler",24000,"2 - 3 hari"
"MDN20201","Kab. Ngawi","Bringin","JNE Reguler",29000,"3 - 6 hari"
"MDN20202","Kab. Ngawi","Geneng","JNE Reguler",29000,"3 - 6 hari"
"MDN20203","Kab. Ngawi","Jogorogo","JNE Reguler",29000,"3 - 6 hari"
"MDN20204","Kab. Ngawi","Karangjati","JNE Reguler",29000,"3 - 6 hari"
"MDN20205","Kab. Ngawi","Kedunggalar","JNE Reguler",29000,"3 - 6 hari"
"MDN20206","Kab. Ngawi","Kendal","JNE Reguler",29000,"3 - 6 hari"
"MDN20207","Kab. Ngawi","Kwadungan","JNE Reguler",29000,"3 - 6 hari"
"MDN20208","Kab. Ngawi","Mantingan","JNE Reguler",29000,"3 - 6 hari"
"MDN20209","Kab. Ngawi","Ngrambe","JNE Reguler",29000,"3 - 6 hari"
"MDN20210","Kab. Ngawi","Padas","JNE Reguler",29000,"3 - 6 hari"
"MDN20211","Kab. Ngawi","Pangkur","JNE Reguler",29000,"3 - 6 hari"
"MDN20212","Kab. Ngawi","Paron","JNE Reguler",29000,"3 - 6 hari"
"MDN20213","Kab. Ngawi","Pitu","JNE Reguler",29000,"3 - 6 hari"
"MDN20214","Kab. Ngawi","Sine","JNE Reguler",29000,"3 - 6 hari"
"MDN20215","Kab. Ngawi","Widodaren","JNE Reguler",29000,"3 - 6 hari"
"MDN20216","Kab. Ngawi","Karanganyar","JNE Reguler",29000,"3 - 6 hari"
"MDN20217","Kab. Ngawi","Kendungan","JNE Reguler",29000,"3 - 6 hari"
"MDN20300","Kab. Pacitan","Pacitan","JNE Reguler",24000,"2 - 3 hari"
"MDN20301","Kab. Pacitan","Arjosari","JNE Reguler",29000,"3 - 6 hari"
"MDN20302","Kab. Pacitan","Bandar","JNE Reguler",29000,"3 - 6 hari"
