code,city,area,provider,cost,remarks
KOE21920,Kab. Kupang,Sabu Liae,JNE OKE,-,- hari
KOE21921,Kab. Kupang,Sabu Timur,JNE OKE,-,- hari
KOE21922,Kab. Kupang,Semau,JNE OKE,-,- hari
KOE21923,Kab. Kupang,Semau Selatan,JNE OKE,-,- hari
KOE21924,Kab. Kupang,Sulamu,JNE OKE,-,- hari
KOE21925,Kab. Kupang,Taebenu,JNE OKE,-,- hari
KOE21926,Kab. Kupang,Takari,JNE OKE,-,- hari
KRW10000,Kab. Karawang,Karawang,JNE OKE,8000,2 - 3 hari
KRW10001,Kab. Karawang,Batujaya,JNE OKE,11000,3 - 6 hari
KRW10002,Kab. Karawang,Cibuaya,JNE OKE,11000,3 - 6 hari
KRW10003,Kab. Karawang,Cikampek,JNE OKE,8000,2 - 3 hari
KRW10004,Kab. Karawang,Cilamaya Kulon,JNE OKE,11000,3 - 6 hari
KRW10005,Kab. Karawang,Jatisari,JNE OKE,8000,2 - 3 hari
KRW10006,Kab. Karawang,Klari,JNE OKE,8000,2 - 3 hari
KRW10007,Kab. Karawang,LEMAHABANG WADAS,JNE OKE,8000,2 - 3 hari
KRW10008,Kab. Karawang,Pakisjaya,JNE OKE,11000,3 - 6 hari
KRW10009,Kab. Karawang,Pangkalan,JNE OKE,11000,3 - 6 hari
KRW10010,Kab. Karawang,Pedes,JNE OKE,11000,3 - 6 hari
KRW10011,Kab. Karawang,Rawamerta,JNE OKE,8000,2 - 3 hari
KRW10012,Kab. Karawang,Rengasdengklok,JNE OKE,8000,2 - 3 hari
KRW10013,Kab. Karawang,Talagasari,JNE OKE,8000,2 - 3 hari
KRW10014,Kab. Karawang,Telukjambe Barat,JNE OKE,8000,2 - 3 hari
KRW10015,Kab. Karawang,Tempuran,JNE OKE,11000,3 - 6 hari
KRW10016,Kab. Karawang,Tirtamulya,JNE OKE,8000,2 - 3 hari
KRW10017,Kab. Karawang,Tegalwaru,JNE OKE,11000,3 - 6 hari
KRW10018,Kab. Karawang,Banyusari,JNE OKE,11000,3 - 6 hari
KRW10019,Kab. Karawang,Ciampel,JNE OKE,8000,2 - 3 hari
KRW10020,Kab. Karawang,Cilamaya Wetan,JNE OKE,11000,3 - 6 hari
KRW10021,Kab. Karawang,Cilebar,JNE OKE,11000,3 - 6 hari
KRW10022,Kab. Karawang,Jayakerta,JNE OKE,11000,3 - 6 hari
KRW10023,Kab. Karawang,Karawang Barat,JNE OKE,8000,2 - 3 hari
KRW10024,Kab. Karawang,Karawang Timur,JNE OKE,8000,2 - 3 hari
KRW10025,Kab. Karawang,Kotabaru,JNE OKE,8000,2 - 3 hari
KRW10026,Kab. Karawang,Kutawaluya,JNE OKE,11000,3 - 6 hari
KRW10027,Kab. Karawang,Majalaya,JNE OKE,8000,2 - 3 hari
KRW10028,Kab. Karawang,Purwasari,JNE OKE,8000,2 - 3 hari
KRW10029,Kab. Karawang,Telukjambe Timur,JNE OKE,8000,2 - 3 hari
KRW10030,Kab. Karawang,Tirtajaya,JNE OKE,11000,3 - 6 hari
MDC10000,Kota Manado,Manado,JNE OKE,36000,3 - 5 hari
MDC10021,Kota Manado,Bunaken,JNE OKE,36000,3 - 5 hari
MDC10022,Kota Manado,Malalayang,JNE OKE,36000,3 - 5 hari
MDC10023,Kota Manado,Mapanget,JNE OKE,36000,3 - 5 hari
MDC10024,Kota Manado,Sario,JNE OKE,36000,3 - 5 hari
MDC10025,Kota Manado,Singkil,JNE OKE,36000,3 - 5 hari
MDC10026,Kota Manado,Tikala,JNE OKE,36000,3 - 5 hari
MDC10027,Kota Manado,Tuminting,JNE OKE,36000,3 - 5 hari
MDC10028,Kota Manado,Wanea,JNE OKE,36000,3 - 5 hari
MDC10029,Kota Manado,Wenang,JNE OKE,36000,3 - 5 hari
MDC20100,Kab. Bolaang Mongondow,Kotamobagu,JNE OKE,50000,5 - 7 hari
MDC20101,Kab. Bolaang Mongondow,Bintauna,JNE OKE,63000,6 - 8 hari
MDC20102,Kab. Bolaang Mongondow,Bolaang,JNE OKE,63000,6 - 8 hari
MDC20103,Kab. Bolaang Mongondow,BOLAANG ITANG,JNE OKE,63000,6 - 8 hari
MDC20104,Kab. Bolaang Mongondow,BOLAANG UKI,JNE OKE,63000,6 - 8 hari
MDC20106,Kab. Bolaang Mongondow,Kaidipang,JNE OKE,63000,6 - 8 hari
MDC20107,Kab. Bolaang Mongondow,Kotabunan,JNE OKE,63000,6 - 8 hari
MDC20108,Kab. Bolaang Mongondow,Lolayan,JNE OKE,63000,6 - 8 hari
MDC20109,Kab. Bolaang Mongondow,Lolak,JNE OKE,63000,6 - 8 hari
MDC20110,Kab. Bolaang Mongondow,Modayag,JNE OKE,63000,6 - 8 hari
MDC20111,Kab. Bolaang Mongondow,Passi,JNE OKE,63000,6 - 8 hari
MDC20112,Kab. Bolaang Mongondow,Pinolosian,JNE OKE,63000,6 - 8 hari
MDC20113,Kab. Bolaang Mongondow,Poigar,JNE OKE,63000,6 - 8 hari
MDC20114,Kab. Bolaang Mongondow,Sangtombolang,JNE OKE,63000,6 - 8 hari
MDC20115,Kab. Bolaang Mongondow,Dumoga Barat,JNE OKE,63000,6 - 8 hari
MDC20116,Kab. Bolaang Mongondow,Dumoga Timur,JNE OKE,63000,6 - 8 hari
MDC20117,Kab. Bolaang Mongondow,Dumoga Utara,JNE OKE,63000,6 - 8 hari
MDC20118,Kab. Bolaang Mongondow,Nuangan,JNE OKE,63000,6 - 8 hari
MDC20119,Kab. Bolaang Mongondow,Pinogaluman,JNE OKE,63000,6 - 8 hari
MDC20120,Kab. Bolaang Mongondow,Posigadan,JNE OKE,63000,6 - 8 hari
MDC20200,Kab. Kepulauan Sangihe,Tahuna,JNE OKE,50000,5 - 7 hari
MDC20204,Kab. Kepulauan Sangihe,Kendahe,JNE OKE,63000,6 - 8 hari
MDC20206,Kab. Kepulauan Sangihe,Manganitu,JNE OKE,63000,6 - 8 hari
MDC20209,Kab. Kepulauan Sangihe,Siau Timur,JNE OKE,63000,6 - 8 hari
MDC20210,Kab. Kepulauan Sangihe,Siau Barat,JNE OKE,63000,6 - 8 hari
MDC20211,Kab. Kepulauan Sangihe,Tabukan Utara,JNE OKE,63000,6 - 8 hari
MDC20212,Kab. Kepulauan Sangihe,Tabukan Selatan,JNE OKE,63000,6 - 8 hari
MDC20213,Kab. Kepulauan Sangihe,Tabukan Tengah,JNE OKE,63000,6 - 8 hari
MDC20214,Kab. Kepulauan Sangihe,Tagulandang,JNE OKE,63000,6 - 8 hari
MDC20215,Kab. Kepulauan Sangihe,Tamako,JNE OKE,63000,6 - 8 hari
MDC20216,Kab. Kepulauan Sangihe,Biaro,JNE OKE,63000,6 - 8 hari
MDC20217,Kab. Kepulauan Sangihe,Manganitu Selatan,JNE OKE,63000,6 - 8 hari
MDC20218,Kab. Kepulauan Sangihe,Nusa Tabukan,JNE OKE,63000,6 - 8 hari
MDC20219,Kab. Kepulauan Sangihe,Siau Barat Selatan,JNE OKE,63000,6 - 8 hari
MDC20220,Kab. Kepulauan Sangihe,Siau Timur Selatan,JNE OKE,63000,6 - 8 hari
MDC20221,Kab. Kepulauan Sangihe,Tagulandang Utara,JNE OKE,63000,6 - 8 hari
MDC20222,Kab. Kepulauan Sangihe,Tatoareng,JNE OKE,63000,6 - 8 hari
MDC20300,Kab. Minahasa,Tondano,JNE OKE,50000,5 - 7 hari
MDC20302,Kab. Minahasa,Eris,JNE OKE,63000,6 - 8 hari
MDC20303,Kab. Minahasa,Kakas,JNE OKE,63000,6 - 8 hari
MDC20304,Kab. Minahasa,Kawangkoan,JNE OKE,63000,6 - 8 hari
MDC20305,Kab. Minahasa,Kombi,JNE OKE,63000,6 - 8 hari
MDC20308,Kab. Minahasa,Remboken,JNE OKE,63000,6 - 8 hari
MDC20309,Kab. Minahasa,Sonder,JNE OKE,63000,6 - 8 hari
MDC20311,Kab. Minahasa,Tompaso,JNE OKE,63000,6 - 8 hari
MDC20313,Kab. Minahasa,Langowan Barat,JNE OKE,63000,6 - 8 hari
MDC20314,Kab. Minahasa,Langowan Selatan,JNE OKE,63000,6 - 8 hari
MDC20315,Kab. Minahasa,Langowan Timur,JNE OKE,63000,6 - 8 hari
MDC20316,Kab. Minahasa,Lembean Timur,JNE OKE,63000,6 - 8 hari
MDC20317,Kab. Minahasa,Pineleng,JNE OKE,63000,6 - 8 hari
MDC20318,Kab. Minahasa,Tombariri,JNE OKE,63000,6 - 8 hari
MDC20319,Kab. Minahasa,Tombulu,JNE OKE,63000,6 - 8 hari
MDC20320,Kab. Minahasa,Tondano Barat,JNE OKE,63000,6 - 8 hari
MDC20321,Kab. Minahasa,Tondano Selatan,JNE OKE,63000,6 - 8 hari
MDC20322,Kab. Minahasa,Tondano Timur,JNE OKE,63000,6 - 8 hari
MDC20323,Kab. Minahasa,Tondano Utara,JNE OKE,63000,6 - 8 hari
MDC20400,Kota Bitung,Bitung,JNE OKE,50000,5 - 7 hari
MDC20401,Kota Bitung,Bitung Barat,JNE OKE,50000,5 - 7 hari
MDC20402,Kota Bitung,Bitung Selatan,JNE OKE,50000,5 - 7 hari
MDC20403,Kota Bitung,Bitung Tengah,JNE OKE,50000,5 - 7 hari
MDC20404,Kota Bitung,Bitung Timur,JNE OKE,50000,5 - 7 hari
MDC20405,Kota Bitung,Bitung Utara,JNE OKE,50000,5 - 7 hari
MDC20600,Kab. Bolaang Mongondow Utara,Boroko,JNE OKE,63000,6 - 8 hari
MDC20601,Kab. Bolaang Mongondow Utara,Bintauna,JNE OKE,63000,6 - 8 hari
MDC20602,Kab. Bolaang Mongondow Utara,Bolaang Itang Barat,JNE OKE,63000,6 - 8 hari
MDC20603,Kab. Bolaang Mongondow Utara,Bolaang Itang Timur,JNE OKE,63000,6 - 8 hari
MDC20604,Kab. Bolaang Mongondow Utara,Kaidipang,JNE OKE,63000,6 - 8 hari
MDC20605,Kab. Bolaang Mongondow Utara,Pinogaluman,JNE OKE,63000,6 - 8 hari
MDC20606,Kab. Bolaang Mongondow Utara,Sangkub,JNE OKE,63000,6 - 8 hari
MDC20700,Kab. Kepulauan Talaud,Melonguane,JNE OKE,63000,6 - 8 hari
MDC20701,Kab. Kepulauan Talaud,Beo,JNE OKE,63000,6 - 8 hari
MDC20702,Kab. Kepulauan Talaud,Essang,JNE OKE,63000,6 - 8 hari
MDC20703,Kab. Kepulauan Talaud,Gemeh,JNE OKE,63000,6 - 8 hari
MDC20704,Kab. Kepulauan Talaud,Kabaruan,JNE OKE,63000,6 - 8 hari
MDC20705,Kab. Kepulauan Talaud,Lirung,JNE OKE,63000,6 - 8 hari
MDC20707,Kab. Kepulauan Talaud,Nanusa,JNE OKE,63000,6 - 8 hari
MDC20708,Kab. Kepulauan Talaud,Rainis,JNE OKE,63000,6 - 8 hari
MDC20800,Kab. Minahasa Utara,Airmadidi,JNE OKE,63000,6 - 8 hari
MDC20801,Kab. Minahasa Utara,Dimembe,JNE OKE,63000,6 - 8 hari
MDC20802,Kab. Minahasa Utara,Kalawat,JNE OKE,63000,6 - 8 hari
MDC20803,Kab. Minahasa Utara,Kauditan,JNE OKE,63000,6 - 8 hari
MDC20804,Kab. Minahasa Utara,Kema,JNE OKE,63000,6 - 8 hari
MDC20805,Kab. Minahasa Utara,Likupang Barat,JNE OKE,63000,6 - 8 hari
MDC20806,Kab. Minahasa Utara,Likupang Timur,JNE OKE,63000,6 - 8 hari
MDC20807,Kab. Minahasa Utara,Wori,JNE OKE,63000,6 - 8 hari
MDC20900,Kab. Minahasa Selatan,Amurang,JNE OKE,63000,6 - 8 hari
MDC20901,Kab. Minahasa Selatan,Modoinding,JNE OKE,63000,6 - 8 hari
MDC20902,Kab. Minahasa Selatan,Motoling,JNE OKE,63000,6 - 8 hari
MDC20903,Kab. Minahasa Selatan,Ranoyapo,JNE OKE,63000,6 - 8 hari
MDC20904,Kab. Minahasa Selatan,Sinon Sayang,JNE OKE,63000,6 - 8 hari
MDC20905,Kab. Minahasa Selatan,Tareran,JNE OKE,63000,6 - 8 hari
MDC20906,Kab. Minahasa Selatan,Tenga,JNE OKE,63000,6 - 8 hari
MDC20907,Kab. Minahasa Selatan,Tombasian,JNE OKE,63000,6 - 8 hari
MDC20908,Kab. Minahasa Selatan,Tompaso Baru,JNE OKE,63000,6 - 8 hari
MDC20909,Kab. Minahasa Selatan,Tumpaan,JNE OKE,63000,6 - 8 hari
MDC21000,Kab. Minahasa Tenggara,Ratahan,JNE OKE,50000,5 - 7 hari
MDC21001,Kab. Minahasa Tenggara,Belang,JNE OKE,63000,6 - 8 hari
MDC21002,Kab. Minahasa Tenggara,Tombatu,JNE OKE,63000,6 - 8 hari
MDC21003,Kab. Minahasa Tenggara,Touluaan,JNE OKE,63000,6 - 8 hari
MDC21004,Kab. Minahasa Tenggara,Ratatotok,JNE OKE,63000,6 - 8 hari
MDC21005,Kab. Minahasa Tenggara,Pusomaen,JNE OKE,63000,6 - 8 hari
MDC21100,Kota Tomohon,Tomohon,JNE OKE,50000,5 - 7 hari
MDC21101,Kota Tomohon,Tomohon Barat,JNE OKE,50000,5 - 7 hari
MDC21102,Kota Tomohon,Tomohon Selatan,JNE OKE,50000,5 - 7 hari
MDC21103,Kota Tomohon,Tomohon Tengah,JNE OKE,50000,5 - 7 hari
MDC21104,Kota Tomohon,Tomohon Timur,JNE OKE,50000,5 - 7 hari
MDC21105,Kota Tomohon,Tomohon Utara,JNE OKE,50000,5 - 7 hari
MDN10000,Kota Madiun,Madiun,JNE OKE,17000,2 - 3 hari
MDN10016,Kota Madiun,Kartoharjo,JNE OKE,17000,2 - 3 hari
MDN10017,Kota Madiun,Manguharjo,JNE OKE,17000,2 - 3 hari
MDN10018,Kota Madiun,Taman,JNE OKE,17000,2 - 3 hari
MDN10100,Kab. Madiun,Caruban,JNE OKE,21000,3 - 6 hari
MDN10101,Kab. Madiun,Balerejo,JNE OKE,27000,4 - 7 hari
MDN10102,Kab. Madiun,Dagangan,JNE OKE,27000,4 - 7 hari
MDN10103,Kab. Madiun,Dolopo,JNE OKE,27000,4 - 7 hari
MDN10104,Kab. Madiun,Geger,JNE OKE,27000,4 - 7 hari
MDN10105,Kab. Madiun,Gemarang,JNE OKE,27000,4 - 7 hari
MDN10106,Kab. Madiun,Jiwan,JNE OKE,27000,4 - 7 hari
MDN10107,Kab. Madiun,Kare,JNE OKE,27000,4 - 7 hari
MDN10108,Kab. Madiun,Kebonsari,JNE OKE,27000,4 - 7 hari
MDN10109,Kab. Madiun,Madiun,JNE OKE,27000,4 - 7 hari
MDN10110,Kab. Madiun,Mejayan,JNE OKE,27000,4 - 7 hari
MDN10111,Kab. Madiun,Pilangkenceng,JNE OKE,27000,4 - 7 hari
MDN10112,Kab. Madiun,Saradan,JNE OKE,27000,4 - 7 hari
MDN10113,Kab. Madiun,Sawahan,JNE OKE,27000,4 - 7 hari
MDN10114,Kab. Madiun,Wonoasri,JNE OKE,27000,4 - 7 hari
MDN10115,Kab. Madiun,Wungu,JNE OKE,27000,4 - 7 hari
MDN20100,Kab. Magetan,Magetan,JNE OKE,21000,3 - 6 hari
MDN20101,Kab. Magetan,Bendo,JNE OKE,27000,4 - 7 hari
MDN20102,Kab. Magetan,Karangrejo,JNE OKE,27000,4 - 7 hari
MDN20104,Kab. Magetan,Kawedanan,JNE OKE,27000,4 - 7 hari
MDN20105,Kab. Magetan,Lembeyan,JNE OKE,27000,4 - 7 hari
MDN20106,Kab. Magetan,Maospati,JNE OKE,27000,4 - 7 hari
MDN20107,Kab. Magetan,Panekan,JNE OKE,27000,4 - 7 hari
MDN20108,Kab. Magetan,Parang,JNE OKE,27000,4 - 7 hari
MDN20109,Kab. Magetan,Plaosan,JNE OKE,27000,4 - 7 hari
MDN20110,Kab. Magetan,Poncol,JNE OKE,27000,4 - 7 hari
MDN20111,Kab. Magetan,Sukomoro,JNE OKE,27000,4 - 7 hari
MDN20112,Kab. Magetan,Takeran,JNE OKE,27000,4 - 7 hari
MDN20113,Kab. Magetan,Barat,JNE OKE,27000,4 - 7 hari
MDN20114,Kab. Magetan,Karas,JNE OKE,27000,4 - 7 hari
MDN20115,Kab. Magetan,Kartoharjo,JNE OKE,27000,4 - 7 hari
MDN20116,Kab. Magetan,Ngariboyo,JNE OKE,27000,4 - 7 hari
MDN20117,Kab. Magetan,Nguntoronadi,JNE OKE,27000,4 - 7 hari
MDN20200,Kab. Ngawi,Ngawi,JNE OKE,21000,3 - 6 hari
MDN20201,Kab. Ngawi,Bringin,JNE OKE,27000,4 - 7 hari
MDN20202,Kab. Ngawi,Geneng,JNE OKE,27000,4 - 7 hari
MDN20203,Kab. Ngawi,Jogorogo,JNE OKE,27000,4 - 7 hari
MDN20204,Kab. Ngawi,Karangjati,JNE OKE,27000,4 - 7 hari
MDN20205,Kab. Ngawi,Kedunggalar,JNE OKE,27000,4 - 7 hari
MDN20206,Kab. Ngawi,Kendal,JNE OKE,27000,4 - 7 hari
MDN20207,Kab. Ngawi,Kwadungan,JNE OKE,27000,4 - 7 hari
MDN20208,Kab. Ngawi,Mantingan,JNE OKE,27000,4 - 7 hari
MDN20209,Kab. Ngawi,Ngrambe,JNE OKE,27000,4 - 7 hari
MDN20210,Kab. Ngawi,Padas,JNE OKE,27000,4 - 7 hari
MDN20211,Kab. Ngawi,Pangkur,JNE OKE,27000,4 - 7 hari
MDN20212,Kab. Ngawi,Paron,JNE OKE,27000,4 - 7 hari
MDN20213,Kab. Ngawi,Pitu,JNE OKE,27000,4 - 7 hari
MDN20214,Kab. Ngawi,Sine,JNE OKE,27000,4 - 7 hari
MDN20215,Kab. Ngawi,Widodaren,JNE OKE,27000,4 - 7 hari
MDN20216,Kab. Ngawi,Karanganyar,JNE OKE,27000,4 - 7 hari
MDN20217,Kab. Ngawi,Kendungan,JNE OKE,27000,4 - 7 hari
MDN20300,Kab. Pacitan,Pacitan,JNE OKE,21000,3 - 6 hari
MDN20301,Kab. Pacitan,Arjosari,JNE OKE,27000,4 - 7 hari
MDN20302,Kab. Pacitan,Bandar,JNE OKE,27000,4 - 7 hari
MDN20303,Kab. Pacitan,Donorojo,JNE OKE,27000,4 - 7 hari
MDN20304,Kab. Pacitan,Kebonagung,JNE OKE,27000,4 - 7 hari
MDN20305,Kab. Pacitan,Nawangan,JNE OKE,27000,4 - 7 hari
MDN20306,Kab. Pacitan,Ngadirojo,JNE OKE,27000,4 - 7 hari
MDN20307,Kab. Pacitan,Pringkuku,JNE OKE,27000,4 - 7 hari
MDN20308,Kab. Pacitan,Punung,JNE OKE,27000,4 - 7 hari
MDN20309,Kab. Pacitan,Sudimoro,JNE OKE,27000,4 - 7 hari
MDN20310,Kab. Pacitan,Tegalombo,JNE OKE,27000,4 - 7 hari
MDN20311,Kab. Pacitan,Tulakan,JNE OKE,27000,4 - 7 hari
MDN20400,Kab. Ponorogo,Ponorogo,JNE OKE,21000,3 - 6 hari
MDN20401,Kab. Ponorogo,Babadan,JNE OKE,27000,4 - 7 hari
MDN20402,Kab. Ponorogo,Badegan,JNE OKE,27000,4 - 7 hari
MDN20403,Kab. Ponorogo,Balong,JNE OKE,27000,4 - 7 hari
MDN20404,Kab. Ponorogo,Bungkal,JNE OKE,27000,4 - 7 hari
MDN20405,Kab. Ponorogo,Jenangan,JNE OKE,27000,4 - 7 hari
MDN20406,Kab. Ponorogo,Jetis,JNE OKE,27000,4 - 7 hari
MDN20407,Kab. Ponorogo,Kauman,JNE OKE,27000,4 - 7 hari
MDN20408,Kab. Ponorogo,Mlarak,JNE OKE,27000,4 - 7 hari
MDN20409,Kab. Ponorogo,Ngebel,JNE OKE,27000,4 - 7 hari
MDN20410,Kab. Ponorogo,Ngrayun,JNE OKE,27000,4 - 7 hari
MDN20411,Kab. Ponorogo,Pulung,JNE OKE,27000,4 - 7 hari
MDN20412,Kab. Ponorogo,Sambit,JNE OKE,27000,4 - 7 hari
MDN20413,Kab. Ponorogo,Sampung,JNE OKE,27000,4 - 7 hari
MDN20414,Kab. Ponorogo,Sawoo,JNE OKE,27000,4 - 7 hari
MDN20415,Kab. Ponorogo,Siman,JNE OKE,27000,4 - 7 hari
MDN20416,Kab. Ponorogo,Slahung,JNE OKE,27000,4 - 7 hari
MDN20417,Kab. Ponorogo,Sooko,JNE OKE,27000,4 - 7 hari
MDN20418,Kab. Ponorogo,Sukorejo,JNE OKE,27000,4 - 7 hari
MDN20419,Kab. Ponorogo,Jambon,JNE OKE,27000,4 - 7 hari
MDN20420,Kab. Ponorogo,Pudak,JNE OKE,27000,4 - 7 hari
MES10000,Kota Medan,Medan,JNE OKE,23000,2 - 3 hari
MES10017,Kota Medan,Medan Amplas,JNE OKE,23000,2 - 3 hari
MES10018,Kota Medan,Medan Area,JNE OKE,23000,2 - 3 hari
MES10019,Kota Medan,Medan Barat,JNE OKE,23000,2 - 3 hari
MES10020,Kota Medan,Medan Baru,JNE OKE,23000,2 - 3 hari
MES10021,Kota Medan,Medan Deli,JNE OKE,23000,2 - 3 hari
MES10022,Kota Medan,Medan Denai,JNE OKE,23000,2 - 3 hari
MES10023,Kota Medan,Medan Helvetia,JNE OKE,23000,2 - 3 hari
MES10024,Kota Medan,Medan Johor,JNE OKE,23000,2 - 3 hari
MES10025,Kota Medan,Medan Kota,JNE OKE,23000,2 - 3 hari
MES10026,Kota Medan,Medan Labuhan,JNE OKE,23000,2 - 3 hari
MES10027,Kota Medan,Medan Maimun,JNE OKE,23000,2 - 3 hari
MES10028,Kota Medan,Medan Marelan,JNE OKE,23000,2 - 3 hari
MES10029,Kota Medan,Medan Perjuangan,JNE OKE,23000,2 - 3 hari
MES10030,Kota Medan,Medan Petisah,JNE OKE,23000,2 - 3 hari
MES10031,Kota Medan,Medan Polonia,JNE OKE,23000,2 - 3 hari
MES10032,Kota Medan,Medan Selayang,JNE OKE,23000,2 - 3 hari
MES10033,Kota Medan,Medan Tembung,JNE OKE,23000,2 - 3 hari
MES10034,Kota Medan,Medan Timur,JNE OKE,23000,2 - 3 hari
MES10035,Kota Medan,Medan Tuntungan,JNE OKE,23000,2 - 3 hari
MES10045,Kota Medan,Medan Belawan,JNE OKE,23000,2 - 3 hari
MES10046,Kota Medan,Medan Sunggal,JNE OKE,23000,2 - 3 hari
MES10100,Kab. Asahan,Kisaran,JNE OKE,33000,3 - 6 hari
MES10102,Kab. Asahan,Air Joman,JNE OKE,42000,4 - 7 hari
MES10103,Kab. Asahan,Air Batu,JNE OKE,42000,4 - 7 hari
MES10104,Kab. Asahan,Bandar Pasir Mandoge,JNE OKE,42000,4 - 7 hari
MES10105,Kab. Asahan,Bandar Pulau,JNE OKE,42000,4 - 7 hari
MES10106,Kab. Asahan,Buntu Pane,JNE OKE,42000,4 - 7 hari
MES10110,Kab. Asahan,Meranti,JNE OKE,42000,4 - 7 hari
MES10111,Kab. Asahan,Pulau Rakyat,JNE OKE,42000,4 - 7 hari
MES10112,Kab. Asahan,Simpang Empat,JNE OKE,42000,4 - 7 hari
MES10115,Kab. Asahan,Tanjung Balai Asahan,JNE OKE,33000,3 - 6 hari
MES10117,Kab. Asahan,Aek Kuasan,JNE OKE,42000,4 - 7 hari
MES10118,Kab. Asahan,Sei Kepayang,JNE OKE,42000,4 - 7 hari
MES10126,Kab. Asahan,Kisaran Barat,JNE OKE,42000,4 - 7 hari
MES10127,Kab. Asahan,Kisaran Timur,JNE OKE,42000,4 - 7 hari
MES10200,Kab. Tapanuli Tengah,Sibolga,JNE OKE,33000,3 - 6 hari
MES10201,Kab. Tapanuli Tengah,Barus,JNE OKE,42000,4 - 7 hari
MES10202,Kab. Tapanuli Tengah,Kolang,JNE OKE,42000,4 - 7 hari
MES10203,Kab. Tapanuli Tengah,Manduamas,JNE OKE,42000,4 - 7 hari
MES10204,Kab. Tapanuli Tengah,Sorkam,JNE OKE,42000,4 - 7 hari
MES10205,Kab. Tapanuli Tengah,Adman Dewi,JNE OKE,42000,4 - 7 hari
MES10206,Kab. Tapanuli Tengah,Badiri,JNE OKE,42000,4 - 7 hari
MES10207,Kab. Tapanuli Tengah,Lumut,JNE OKE,42000,4 - 7 hari
MES10208,Kab. Tapanuli Tengah,Sibabangun,JNE OKE,42000,4 - 7 hari
MES10209,Kab. Tapanuli Tengah,Sirandorung,JNE OKE,42000,4 - 7 hari
MES10210,Kab. Tapanuli Tengah,Sitahuis,JNE OKE,42000,4 - 7 hari
MES10211,Kab. Tapanuli Tengah,Sorkam Barat,JNE OKE,42000,4 - 7 hari
MES10212,Kab. Tapanuli Tengah,Sosor Gadong,JNE OKE,42000,4 - 7 hari
MES10213,Kab. Tapanuli Tengah,Tapian Nauli,JNE OKE,42000,4 - 7 hari
MES10214,Kab. Tapanuli Tengah,Tukka,JNE OKE,42000,4 - 7 hari
MES10216,Kota Sibolga,Sibolga Sambas,JNE OKE,33000,3 - 6 hari
MES10217,Kota Sibolga,Sibolga Selatan,JNE OKE,33000,3 - 6 hari
MES10218,Kota Sibolga,Sibolga Utara,JNE OKE,33000,3 - 6 hari
MES10219,Kota Sibolga,Sibolga Kota,JNE OKE,33000,3 - 6 hari
MES10300,Kab. Dairi,Sidikalang,JNE OKE,33000,3 - 6 hari
MES10302,Kab. Dairi,Parbuluan,JNE OKE,42000,4 - 7 hari
MES10304,Kab. Dairi,Siempat Nempu,JNE OKE,42000,4 - 7 hari
MES10305,Kab. Dairi,Siempat Nempu Hilir,JNE OKE,42000,4 - 7 hari
MES10306,Kab. Dairi,Silima Pungga-Pungga,JNE OKE,42000,4 - 7 hari
MES10307,Kab. Dairi,Sumbul,JNE OKE,42000,4 - 7 hari
MES10308,Kab. Dairi,Tanah Pinem,JNE OKE,42000,4 - 7 hari
MES10309,Kab. Dairi,Tiga Lingga,JNE OKE,42000,4 - 7 hari
MES10310,Kab. Dairi,Pegagan Hilir,JNE OKE,42000,4 - 7 hari
MES10311,Kab. Dairi,Siempat Nempu Hulu,JNE OKE,42000,4 - 7 hari
MES10312,Kab. Dairi,Berampu,JNE OKE,42000,4 - 7 hari
MES10313,Kab. Dairi,Gunung Sitember,JNE OKE,42000,4 - 7 hari
MES10314,Kab. Dairi,Lae Parira,JNE OKE,42000,4 - 7 hari
MES10600,Kab. Deli Serdang,Lubuk Pakam,JNE OKE,33000,3 - 6 hari
MES10601,Kab. Deli Serdang,Deli Tua,JNE OKE,42000,4 - 7 hari
MES10602,Kab. Deli Serdang,Hamparan Perak,JNE OKE,42000,4 - 7 hari
MES10603,Kab. Deli Serdang,Kutalimbaru,JNE OKE,42000,4 - 7 hari
MES10604,Kab. Deli Serdang,Labuhan Deli,JNE OKE,42000,4 - 7 hari
MES10605,Kab. Deli Serdang,Batang Kuis,JNE OKE,42000,4 - 7 hari
MES10606,Kab. Deli Serdang,Pancur Batu,JNE OKE,42000,4 - 7 hari
MES10607,Kab. Deli Serdang,Percut Sei Tuan,JNE OKE,42000,4 - 7 hari
MES10608,Kab. Deli Serdang,Petumbak,JNE OKE,42000,4 - 7 hari
MES10609,Kab. Deli Serdang,Sibolangit,JNE OKE,42000,4 - 7 hari
MES10610,Kab. Deli Serdang,Biru-Biru,JNE OKE,42000,4 - 7 hari
MES10611,Kab. Deli Serdang,Sinembah Tanjungmuda Hilir,JNE OKE,42000,4 - 7 hari
MES10612,Kab. Deli Serdang,Sunggal,JNE OKE,42000,4 - 7 hari
MES10613,Kab. Deli Serdang,Tanjung Morawa,JNE OKE,33000,3 - 6 hari
MES10614,Kab. Deli Serdang,Pantai Labu,JNE OKE,42000,4 - 7 hari
MES10615,Kab. Deli Serdang,Bangun Purba,JNE OKE,42000,4 - 7 hari
MES10616,Kab. Deli Serdang,Beringin,JNE OKE,42000,4 - 7 hari
MES10617,Kab. Deli Serdang,Galang,JNE OKE,42000,4 - 7 hari
