code,city,area,provider,cost,remarks
PBL20105,Kab. Lumajang,Kedungjajang,JNE YES,-,1 hari
PBL20106,Kab. Lumajang,Kunir,JNE YES,-,1 hari
PBL20107,Kab. Lumajang,Pasirian,JNE YES,-,1 hari
PBL20108,Kab. Lumajang,Pronojiwo,JNE YES,-,1 hari
PBL20109,Kab. Lumajang,Randuagung,JNE YES,-,1 hari
PBL20110,Kab. Lumajang,Ranuyoso,JNE YES,-,1 hari
PBL20111,Kab. Lumajang,Rowokangkung,JNE YES,-,1 hari
PBL20112,Kab. Lumajang,Senduro,JNE YES,-,1 hari
PBL20113,Kab. Lumajang,Sukodono,JNE YES,-,1 hari
PBL20114,Kab. Lumajang,Tekung,JNE YES,-,1 hari
PBL20115,Kab. Lumajang,Tempursari,JNE YES,-,1 hari
PBL20116,Kab. Lumajang,Tempeh,JNE YES,-,1 hari
PBL20117,Kab. Lumajang,Yosowilangun,JNE YES,-,1 hari
PBL20118,Kab. Lumajang,Padang,JNE YES,-,1 hari
PBL20119,Kab. Lumajang,Pasrujambe,JNE YES,-,1 hari
PBL20120,Kab. Lumajang,Sumbersoko,JNE YES,-,1 hari
PBL20200,Kab Situbondo,Situbondo,JNE YES,-,1 hari
PBL20201,Kab Situbondo,Arjasa,JNE YES,-,1 hari
PBL20202,Kab Situbondo,Asembagus,JNE YES,-,1 hari
PBL20203,Kab Situbondo,Banyuputih,JNE YES,-,1 hari
PBL20204,Kab Situbondo,Banyuglugur,JNE YES,-,1 hari
PBL20205,Kab Situbondo,Besuki,JNE YES,-,1 hari
PBL20206,Kab Situbondo,Bungatan,JNE YES,-,1 hari
PBL20207,Kab Situbondo,Jangkar,JNE YES,-,1 hari
PBL20208,Kab Situbondo,Jatibanteng,JNE YES,-,1 hari
PBL20209,Kab Situbondo,Kapongan,JNE YES,-,1 hari
PBL20210,Kab Situbondo,Kendit,JNE YES,-,1 hari
PBL20211,Kab Situbondo,Mangaran,JNE YES,-,1 hari
PBL20212,Kab Situbondo,Mlandingan,JNE YES,-,1 hari
PBL20213,Kab Situbondo,Panarukan,JNE YES,-,1 hari
PBL20214,Kab Situbondo,Suboh,JNE YES,-,1 hari
PBL20215,Kab Situbondo,Sumber Malang,JNE YES,-,1 hari
PBL20216,Kab Situbondo,Panji,JNE YES,-,1 hari
PDG10000,Kota Padang,Padang,JNE YES,30000,1 hari
PDG10008,Kota Padang,Bungus Teluk Kabung,JNE YES,30000,1 hari
PDG10009,Kota Padang,Koto Tangah,JNE YES,30000,1 hari
PDG10010,Kota Padang,Kuranji,JNE YES,30000,1 hari
PDG10011,Kota Padang,Lubuk Begalung,JNE YES,30000,1 hari
PDG10012,Kota Padang,Lubuk Kilangan,JNE YES,30000,1 hari
PDG10013,Kota Padang,Nanggalo,JNE YES,30000,1 hari
PDG10014,Kota Padang,Padang Barat,JNE YES,30000,1 hari
PDG10015,Kota Padang,Padang Selatan,JNE YES,30000,1 hari
PDG10016,Kota Padang,Padang Timur,JNE YES,30000,1 hari
PDG10017,Kota Padang,Padang Utara,JNE YES,30000,1 hari
PDG10018,Kota Padang,Pauh,JNE YES,30000,1 hari
PDG20100,Kab. Tanah Datar,Batu Sangkar,JNE YES,-,1 hari
PDG20101,Kab. Tanah Datar,Batipuh,JNE YES,-,1 hari
PDG20103,Kab. Tanah Datar,Lintau Buo,JNE YES,-,1 hari
PDG20106,Kab. Tanah Datar,Pariangan,JNE YES,-,1 hari
PDG20107,Kab. Tanah Datar,Rambatan,JNE YES,-,1 hari
PDG20108,Kab. Tanah Datar,Salimpaung,JNE YES,-,1 hari
PDG20110,Kab. Tanah Datar,Sungai Tarab,JNE YES,-,1 hari
PDG20111,Kab. Tanah Datar,Sungayang,JNE YES,-,1 hari
PDG20112,Kab. Tanah Datar,Tanjung Emas,JNE YES,-,1 hari
PDG20114,Kab. Tanah Datar,Batipuh Selatan,JNE YES,-,1 hari
PDG20115,Kab. Tanah Datar,Lima Kaum,JNE YES,-,1 hari
PDG20116,Kab. Tanah Datar,Lintau Buo Utara,JNE YES,-,1 hari
PDG20117,Kab. Tanah Datar,Padang Ganting,JNE YES,-,1 hari
PDG20118,Kab. Tanah Datar,Sepuluh Koto,JNE YES,-,1 hari
PDG20119,Kab. Tanah Datar,Tanjung Baru,JNE YES,-,1 hari
PDG20200,Kota Bukit Tinggi,Bukit Tinggi,JNE YES,-,1 hari
PDG20211,Kota Bukit Tinggi,Aur Birugo Tigo Baleh,JNE YES,-,1 hari
PDG20212,Kota Bukit Tinggi,Mandiangin Koto Selayan,JNE YES,-,1 hari
PDG20213,Kota Bukit Tinggi,Guguk Panjang,JNE YES,-,1 hari
PDG20300,Kab. Pasaman,Lubuk Sikaping,JNE YES,-,1 hari
PDG20301,Kab. Pasaman,Bonjol,JNE YES,-,1 hari
PDG20305,Kab. Pasaman,Panti,JNE YES,-,1 hari
PDG20308,Kab. Pasaman,RAO MAPAT TUNGGUL,JNE YES,-,1 hari
PDG20314,Kab. Pasaman,III Nagari,JNE YES,-,1 hari
PDG20315,Kab. Pasaman,Mapat Tunggul Selatan,JNE YES,-,1 hari
PDG20316,Kab. Pasaman,II Koto,JNE YES,-,1 hari
PDG20325,Kab. Pasaman,Mapat Tunggul,JNE YES,-,1 hari
PDG20500,Kab. Pesisir Selatan,Painan,JNE YES,-,1 hari
PDG20501,Kab. Pesisir Selatan,Batang Kapas,JNE YES,-,1 hari
PDG20503,Kab. Pesisir Selatan,Bayang,JNE YES,-,1 hari
PDG20505,Kab. Pesisir Selatan,Koto XI Tarusan,JNE YES,-,1 hari
PDG20506,Kab. Pesisir Selatan,Lengayang,JNE YES,-,1 hari
PDG20510,Kab. Pesisir Selatan,Pancung Soal,JNE YES,-,1 hari
PDG20511,Kab. Pesisir Selatan,Ranah Pesisir,JNE YES,-,1 hari
PDG20513,Kab. Pesisir Selatan,Basa IV Balai Tapan,JNE YES,-,1 hari
PDG20514,Kab. Pesisir Selatan,Bayang Utara,JNE YES,-,1 hari
PDG20515,Kab. Pesisir Selatan,Linggo Sari Baganti,JNE YES,-,1 hari
PDG20516,Kab. Pesisir Selatan,Lunang Silaut,JNE YES,-,1 hari
PDG20517,Kab. Pesisir Selatan,Sutera,JNE YES,-,1 hari
PDG20518,Kab. Pesisir Selatan,IV Jurai,JNE YES,-,1 hari
PDG20600,Kab. Padang Pariaman,Pariaman,JNE YES,-,1 hari
PDG20601,Kab. Padang Pariaman,Batang Anai,JNE YES,-,1 hari
PDG20602,Kab. Padang Pariaman,II.X.XI.VI Lingkung,JNE YES,-,1 hari
PDG20604,Kab. Padang Pariaman,V Koto Kp Dalam,JNE YES,-,1 hari
PDG20606,Kab. Padang Pariaman,Lubuk Alung,JNE YES,-,1 hari
PDG20608,Kab. Padang Pariaman,Nan Sabaris,JNE YES,-,1 hari
PDG20610,Kab. Padang Pariaman,Sungai Limau,JNE YES,-,1 hari
PDG20612,Kab. Padang Pariaman,Sungai Geringging,JNE YES,-,1 hari
PDG20614,Kab. Padang Pariaman,VII Koto Sungai Sarik,JNE YES,-,1 hari
PDG20616,Kab. Padang Pariaman,Batang Gasan,JNE YES,-,1 hari
PDG20619,Kab. Padang Pariaman,Padang Sago,JNE YES,-,1 hari
PDG20620,Kab. Padang Pariaman,Patamuan,JNE YES,-,1 hari
PDG20621,Kab. Padang Pariaman,Sintuk Toboh Gadang,JNE YES,-,1 hari
PDG20624,Kab. Padang Pariaman,Ulakan Tapakis,JNE YES,-,1 hari
PDG20625,Kota Pariaman,Pariaman Selatan,JNE YES,-,1 hari
PDG20626,Kota Pariaman,Pariaman Tengah,JNE YES,-,1 hari
PDG20627,Kota Pariaman,Pariaman Utara,JNE YES,-,1 hari
PDG20628,Kab. Padang Pariaman,IV Koto Aur Malintang,JNE YES,-,1 hari
PDG20629,Kab. Padang Pariaman,V Koto Timur,JNE YES,-,1 hari
PDG20630,Kab. Padang Pariaman,VI Lingkung,JNE YES,-,1 hari
PDG20632,Kab. Padang Pariaman,2 X 11 Kayu Tanam,JNE YES,-,1 hari
PDG20700,Kota Payakumbuh,Payakumbuh,JNE YES,-,1 hari
PDG20721,Kota Payakumbuh,Payakumbuh Barat,JNE YES,-,1 hari
PDG20722,Kota Payakumbuh,Payakumbuh Timur,JNE YES,-,1 hari
PDG20723,Kota Payakumbuh,Payakumbuh Utara,JNE YES,-,1 hari
PDG20800,Kota Sawahlunto,Sawahlunto,JNE YES,-,1 hari
PDG20803,Kota Sawahlunto,Barangin,JNE YES,-,1 hari
PDG20804,Kota Sawahlunto,Lembah Segar,JNE YES,-,1 hari
PDG20805,Kota Sawahlunto,Silungkang,JNE YES,-,1 hari
PDG20806,Kota Sawahlunto,Talawi,JNE YES,-,1 hari
PDG20900,Kota Solok,Solok,JNE YES,-,1 hari
PDG20939,Kota Solok,Lubuk Sikarah,JNE YES,-,1 hari
PDG20940,Kota Solok,Tanjung Harapan,JNE YES,-,1 hari
PDG21100,Kota Padang Panjang,Padang Panjang,JNE YES,-,1 hari
PDG21102,Kota Padang Panjang,Padang Panjang Barat,JNE YES,-,1 hari
PDG21103,Kota Padang Panjang,Padang Panjang Timur,JNE YES,-,1 hari
PDG21200,Kab. Dharmasraya,Pulau Punjung,JNE YES,-,1 hari
PDG21201,Kab. Dharmasraya,Koto Baru,JNE YES,-,1 hari
PDG21203,Kab. Dharmasraya,Sitiung,JNE YES,-,1 hari
PDG21204,Kab. Dharmasraya,Sungai Rumbai,JNE YES,-,1 hari
PDG21300,Kab. Lima Puluh Kota,Sarilamak,JNE YES,-,1 hari
PDG21301,Kab. Lima Puluh Kota,Akabiluru,JNE YES,-,1 hari
PDG21302,Kab. Lima Puluh Kota,Bukit Barisan,JNE YES,-,1 hari
PDG21303,Kab. Lima Puluh Kota,Guguk,JNE YES,-,1 hari
PDG21304,Kab. Lima Puluh Kota,Gunung Mas,JNE YES,-,1 hari
PDG21305,Kab. Lima Puluh Kota,Harau,JNE YES,-,1 hari
PDG21306,Kab. Lima Puluh Kota,Kapur IX,JNE YES,-,1 hari
PDG21307,Kab. Lima Puluh Kota,Lareh Sago Halaban,JNE YES,-,1 hari
PDG21309,Kab. Lima Puluh Kota,Mungka,JNE YES,-,1 hari
PDG21310,Kab. Lima Puluh Kota,Pangkalan Koto Baru,JNE YES,-,1 hari
PDG21311,Kab. Lima Puluh Kota,Payakumbuh,JNE YES,-,1 hari
PDG21312,Kab. Lima Puluh Kota,Situjuh Lima Nagari,JNE YES,-,1 hari
PDG21313,Kab. Lima Puluh Kota,Suliki Gunung Mas,JNE YES,-,1 hari
PDG21315,Kab. Lima Puluh Kota,Luhak,JNE YES,-,1 hari
PDG21400,Kab. Kepulauan Mentawai,Tuapejat,JNE YES,-,1 hari
PDG21401,Kab. Kepulauan Mentawai,Pagai Selatan,JNE YES,-,1 hari
PDG21402,Kab. Kepulauan Mentawai,Pagai Utara,JNE YES,-,1 hari
PDG21403,Kab. Kepulauan Mentawai,Siberut Selatan,JNE YES,-,1 hari
PDG21404,Kab. Kepulauan Mentawai,Siberut Utara,JNE YES,-,1 hari
PDG21405,Kab. Kepulauan Mentawai,Sipora,JNE YES,-,1 hari
PDG21500,Kab. Pasaman Barat,Simpang Empat,JNE YES,-,1 hari
PDG21501,Kab. Pasaman Barat,Gunung Tuleh,JNE YES,-,1 hari
PDG21502,Kab. Pasaman Barat,Kinali,JNE YES,-,1 hari
PDG21503,Kab. Pasaman Barat,Lembah Melintang,JNE YES,-,1 hari
PDG21504,Kab. Pasaman Barat,Luhak Nan Duo,JNE YES,-,1 hari
PDG21505,Kab. Pasaman Barat,Pasaman,JNE YES,-,1 hari
PDG21506,Kab. Pasaman Barat,Ranah Balingka,JNE YES,-,1 hari
PDG21507,Kab. Pasaman Barat,Ranah Batahan,JNE YES,-,1 hari
PDG21508,Kab. Pasaman Barat,Ranah Pesisir,JNE YES,-,1 hari
PDG21509,Kab. Pasaman Barat,Sungai Aur,JNE YES,-,1 hari
PDG21510,Kab. Pasaman Barat,Sungai Beremas,JNE YES,-,1 hari
PDG21511,Kab. Pasaman Barat,Talamau,JNE YES,-,1 hari
PDG21700,Kab. Solok,Arosuka,JNE YES,-,1 hari
PDG21701,Kab. Solok,IX Koto Sungai Lasi,JNE YES,-,1 hari
PDG21702,Kab. Solok,X Koto Diatas,JNE YES,-,1 hari
PDG21703,Kab. Solok,X Koto Singkarak,JNE YES,-,1 hari
PDG21704,Kab. Solok,Bukit Sundi,JNE YES,-,1 hari
PDG21705,Kab. Solok,Danau Kembar,JNE YES,-,1 hari
PDG21706,Kab. Solok,Gunung Talang,JNE YES,-,1 hari
PDG21707,Kab. Solok,Hiliran Gumanti,JNE YES,-,1 hari
PDG21708,Kab. Solok,Junjung Sirih,JNE YES,-,1 hari
PDG21709,Kab. Solok,Kubung,JNE YES,-,1 hari
PDG21710,Kab. Solok,Lembah Gumanti,JNE YES,-,1 hari
PDG21711,Kab. Solok,Lembang Jaya,JNE YES,-,1 hari
PDG21712,Kab. Solok,Pantai Cermin,JNE YES,-,1 hari
PDG21713,Kab. Solok,Payung Sekaki,JNE YES,-,1 hari
PDG21714,Kab. Solok,Tigo Lurah,JNE YES,-,1 hari
PDG21800,Kab. Solok Selatan,Padang Aro,JNE YES,-,1 hari
PDG21801,Kab. Solok Selatan,Koto Parik Gadang Diateh,JNE YES,-,1 hari
PDG21802,Kab. Solok Selatan,Sangir,JNE YES,-,1 hari
PDG21803,Kab. Solok Selatan,Sangir Batanghari,JNE YES,-,1 hari
PDG21804,Kab. Solok Selatan,Sangir Jujuan,JNE YES,-,1 hari
PDG21805,Kab. Solok Selatan,Sungai Pagu,JNE YES,-,1 hari
PDG21900,Kab. Sijunjung,Muaro Sijunjung,JNE YES,-,1 hari
PDG21901,Kab. Sijunjung,Koto Tujuh,JNE YES,-,1 hari
PDG21903,Kab. Sijunjung,IV Nagari,JNE YES,-,1 hari
PDG21904,Kab. Sijunjung,Kamang Baru,JNE YES,-,1 hari
PDG21905,Kab. Sijunjung,Kupitan,JNE YES,-,1 hari
PDG21906,Kab. Sijunjung,Lubuk Tarok,JNE YES,-,1 hari
PDG21907,Kab. Sijunjung,Sumpur Kudus,JNE YES,-,1 hari
PDG21908,Kab. Sijunjung,Tanjung Gadang,JNE YES,-,1 hari
PDG22200,Kab. Agam,Lubuk Basung,JNE YES,-,1 hari
PDG22201,Kab. Agam,Palupuh,JNE YES,-,1 hari
PDG22203,Kab. Agam,Tanjung Mutiara,JNE YES,-,1 hari
PDG22204,Kab. Agam,Tanjung Raya,JNE YES,-,1 hari
PDG22205,Kab. Agam,IV Angkat Canduang,JNE YES,-,1 hari
PDG22206,Kab. Agam,Banuhampu,JNE YES,-,1 hari
PDG22207,Kab. Agam,Baso,JNE YES,-,1 hari
PDG22208,Kab. Agam,IV Koto,JNE YES,-,1 hari
PDG22209,Kab. Agam,Candung,JNE YES,-,1 hari
PDG22210,Kab. Agam,Matur,JNE YES,-,1 hari
PDG22211,Kab. Agam,Palembayan,JNE YES,-,1 hari
PDG22212,Kab. Agam,Tilatang Kamang,JNE YES,-,1 hari
PDG22213,Kab. Agam,Ampek Nagari,JNE YES,-,1 hari
PDG22214,Kab. Agam,Kamang Magek,JNE YES,-,1 hari
PDG22215,Kab. Agam,Sungai Puar,JNE YES,-,1 hari
PDN10000,Kab. Pasuruan,Pandaan,JNE YES,-,1 hari
PDN10001,Kab. Pasuruan,Bangil,JNE YES,-,1 hari
PDN10002,Kab. Pasuruan,Beji,JNE YES,-,1 hari
PDN10003,Kab. Pasuruan,Gempol,JNE YES,-,1 hari
PDN10004,Kab. Pasuruan,Gondang Wetan,JNE YES,-,1 hari
PDN10005,Kab. Pasuruan,Grati,JNE YES,-,1 hari
PDN10006,Kab. Pasuruan,Kejayan,JNE YES,-,1 hari
PDN10007,Kab. Pasuruan,Kraton,JNE YES,-,1 hari
PDN10008,Kab. Pasuruan,Lekok,JNE YES,-,1 hari
PDN10009,Kab. Pasuruan,Lumbang,JNE YES,-,1 hari
PDN10010,Kab. Pasuruan,Nguling,JNE YES,-,1 hari
PDN10012,Kab. Pasuruan,Pasrepan,JNE YES,-,1 hari
PDN10013,Kab. Pasuruan,Pohjentrek,JNE YES,-,1 hari
PDN10014,Kab. Pasuruan,Prigen,JNE YES,-,1 hari
PDN10015,Kab. Pasuruan,Purwodadi,JNE YES,-,1 hari
PDN10016,Kab. Pasuruan,Purwosari,JNE YES,-,1 hari
PDN10017,Kab. Pasuruan,Puspo,JNE YES,-,1 hari
PDN10018,Kab. Pasuruan,Rejoso,JNE YES,-,1 hari
PDN10019,Kab. Pasuruan,Rembang,JNE YES,-,1 hari
PDN10020,Kab. Pasuruan,Sukorejo,JNE YES,-,1 hari
PDN10021,Kab. Pasuruan,Tosari,JNE YES,-,1 hari
PDN10022,Kab. Pasuruan,Tutur,JNE YES,-,1 hari
PDN10023,Kab. Pasuruan,Winongan,JNE YES,-,1 hari
PDN10024,Kab. Pasuruan,Wonorejo,JNE YES,-,1 hari
PDN10025,Kab. Pasuruan,Kedawung,JNE YES,-,1 hari
PDN10026,Kab. Pasuruan,Nongko Jajar,JNE YES,-,1 hari
PDN20100,Kota Pasuruan,Pasuruan,JNE YES,-,1 hari
PDN20101,Kota Pasuruan,Bugulkidul,JNE YES,-,1 hari
PDN20102,Kota Pasuruan,Gadingrejo,JNE YES,-,1 hari
PDN20103,Kota Pasuruan,Purworejo,JNE YES,-,1 hari
PGK10000,Kota Pangkal Pinang,Pangkal Pinang,JNE YES,29000,1 hari
PGK10014,Kota Pangkal Pinang,Rangkui,JNE YES,29000,1 hari
PGK10015,Kota Pangkal Pinang,Bukit Intan,JNE YES,29000,1 hari
PGK10016,Kota Pangkal Pinang,Pangkal Balam,JNE YES,29000,1 hari
PGK10017,Kota Pangkal Pinang,Gerunggang,JNE YES,29000,1 hari
PGK10200,Kab. Bangka,Sungai liat,JNE YES,29000,1 hari
PGK10201,Kab. Bangka,Belinyu,JNE YES,-,1 hari
PGK10202,Kab. Bangka,Riau Silip,JNE YES,-,1 hari
PGK10203,Kab. Bangka,Bakam,JNE YES,-,1 hari
PGK10204,Kab. Bangka,Pemali,JNE YES,-,1 hari
PGK10205,Kab. Bangka,Mendo Barat,JNE YES,-,1 hari
PGK10206,Kab. Bangka,Merawang,JNE YES,-,1 hari
PGK10207,Kab. Bangka,Puding Besar,JNE YES,-,1 hari
PGK10300,Kab. Bangka Barat,Kelapa,JNE YES,-,1 hari
PGK10301,Kab. Bangka Barat,Mentok,JNE YES,-,1 hari
PGK10302,Kab. Bangka Barat,Tempilang,JNE YES,-,1 hari
PGK10303,Kab. Bangka Barat,Simpang Teritip,JNE YES,-,1 hari
PGK10304,Kab. Bangka Barat,Jebus,JNE YES,-,1 hari
PGK10400,Kab. Bangka Tengah,Koba,JNE YES,-,1 hari
PGK10401,Kab. Bangka Tengah,Sungai Selan,JNE YES,-,1 hari
PGK10402,Kab. Bangka Tengah,Simpang Katis,JNE YES,-,1 hari
PGK10403,Kab. Bangka Tengah,Pangkalan Baru,JNE YES,29000,1 hari
PGK10500,Kab. Bangka Selatan,Toboali,JNE YES,-,1 hari
PGK10501,Kab. Bangka Selatan,Lepar Pongok,JNE YES,-,1 hari
PGK10502,Kab. Bangka Selatan,Payung,JNE YES,-,1 hari
PGK10503,Kab. Bangka Selatan,Air Gegas,JNE YES,-,1 hari
PGK10504,Kab. Bangka Selatan,Simpang Rima,JNE YES,-,1 hari
PKU10000,Kota Pekanbaru,Pekanbaru,JNE YES,30000,1 hari
PKU10009,Kota Pekanbaru,Payung,JNE YES,30000,1 hari
PKU10010,Kota Pekanbaru,Lima Puluh,JNE YES,30000,1 hari
PKU10011,Kota Pekanbaru,Marpoyan Damai,JNE YES,30000,1 hari
PKU10012,Kota Pekanbaru,Sail,JNE YES,30000,1 hari
PKU10013,Kota Pekanbaru,Senapelan,JNE YES,30000,1 hari
PKU10014,Kota Pekanbaru,Sukajadi,JNE YES,30000,1 hari
PKU10016,Kota Pekanbaru,Bukit Raya,JNE YES,30000,1 hari
PKU10017,Kota Pekanbaru,Tampan,JNE YES,30000,1 hari
PKU10018,Kota Pekanbaru,Rumbai Pesisir,JNE YES,30000,1 hari
PKU10019,Kota Pekanbaru,Tenayan Raya,JNE YES,30000,1 hari
PKU10020,Kota Pekanbaru,Rumbai,JNE YES,30000,1 hari
PKU10100,Kota Dumai,Dumai,JNE YES,-,1 hari
PKU10101,Kota Dumai,Bukit Kapur,JNE YES,-,1 hari
PKU10108,Kota Dumai,Dumai Barat,JNE YES,-,1 hari
PKU10109,Kota Dumai,Dumai Timur,JNE YES,-,1 hari
PKU10110,Kota Dumai,Medang Kampai,JNE YES,-,1 hari
PKU10111,Kota Dumai,Sungai Sembilan,JNE YES,-,1 hari
PKU20100,Kab. Kampar,Bangkinang,JNE YES,-,1 hari
PKU20101,Kab. Kampar,Kampar,JNE YES,-,1 hari
PKU20106,Kab. Kampar,Siak Hulu,JNE YES,-,1 hari
PKU20111,Kab. Kampar,Kampar Kiri,JNE YES,-,1 hari
PKU20112,Kab. Kampar,Bangkinang Barat,JNE YES,-,1 hari
PKU20113,Kab. Kampar,Bangkinang Seberang,JNE YES,-,1 hari
PKU20114,Kab. Kampar,Gunung Sahilan,JNE YES,-,1 hari
PKU20115,Kab. Kampar,Kampar Kiri Hilir,JNE YES,-,1 hari
PKU20116,Kab. Kampar,Kampar Kiri Hulu,JNE YES,-,1 hari
PKU20117,Kab. Kampar,Kampar Timur,JNE YES,-,1 hari
PKU20118,Kab. Kampar,Kampar Utara,JNE YES,-,1 hari
PKU20119,Kab. Kampar,Perhentian Raja,JNE YES,-,1 hari
PKU20120,Kab. Kampar,Rumbio Jaya,JNE YES,-,1 hari
PKU20121,Kab. Kampar,Salo,JNE YES,-,1 hari
PKU20122,Kab. Kampar,Tambang,JNE YES,-,1 hari
PKU20123,Kab. Kampar,Tapung,JNE YES,-,1 hari
PKU20124,Kab. Kampar,Tapung Hilir,JNE YES,-,1 hari
PKU20125,Kab. Kampar,Tapung Hulu,JNE YES,-,1 hari
PKU20135,Kab. Kampar,XIII Koto Kampar,JNE YES,-,1 hari
PKU20200,Kab. Bengkalis,Bengkalis,JNE YES,-,1 hari
PKU20201,Kab. Bengkalis,Bukit Batu,JNE YES,-,1 hari
PKU20208,Kab. Bengkalis,Mandau,JNE YES,-,1 hari
PKU20209,Kab. Bengkalis,Rupat,JNE YES,-,1 hari
PKU20210,Kab. Bengkalis,Bantan,JNE YES,-,1 hari
PKU20211,Kab. Bengkalis,Pinggir,JNE YES,-,1 hari
PKU20214,Kab. Bengkalis,Rupat Utara,JNE YES,-,1 hari
PKU20215,Kab. Bengkalis,Siak Kecil,JNE YES,-,1 hari
PKU20217,Kab. Bengkalis,Duri Mandau,JNE YES,-,1 hari
PKU20300,Kab. Indragiri Hulu,Rengat,JNE YES,-,1 hari
PKU20305,Kab. Indragiri Hulu,Pasir Penyu,JNE YES,-,1 hari
PKU20306,Kab. Indragiri Hulu,Peranap,JNE YES,-,1 hari
PKU20307,Kab. Indragiri Hulu,Seberida,JNE YES,-,1 hari
PKU20310,Kab. Indragiri Hulu,Lirik,JNE YES,-,1 hari
PKU20311,Kab. Indragiri Hulu,Batang Cenaku,JNE YES,-,1 hari
PKU20312,Kab. Indragiri Hulu,Batang Gansal,JNE YES,-,1 hari
PKU20313,Kab. Indragiri Hulu,Kelayang,JNE YES,-,1 hari
PKU20314,Kab. Indragiri Hulu,Rengat Barat,JNE YES,-,1 hari
PKU20400,Kab. Indragiri Hilir,Tembilahan,JNE YES,-,1 hari
PKU20401,Kab. Indragiri Hilir,Batang Tuaka,JNE YES,-,1 hari
PKU20402,Kab. Indragiri Hilir,Enok,JNE YES,-,1 hari
PKU20403,Kab. Indragiri Hilir,Gaung Anak Serka,JNE YES,-,1 hari
PKU20404,Kab. Indragiri Hilir,Kateman,JNE YES,-,1 hari
PKU20405,Kab. Indragiri Hilir,Keritang,JNE YES,-,1 hari
PKU20406,Kab. Indragiri Hilir,Kuala Indragiri,JNE YES,-,1 hari
PKU20407,Kab. Indragiri Hilir,Mandah,JNE YES,-,1 hari
PKU20408,Kab. Indragiri Hilir,Reteh,JNE YES,-,1 hari
PKU20409,Kab. Indragiri Hilir,Tanah Merah,JNE YES,-,1 hari
PKU20410,Kab. Indragiri Hilir,Tempuling,JNE YES,-,1 hari
PKU20411,Kab. Indragiri Hilir,Gaung,JNE YES,-,1 hari
PKU20412,Kab. Indragiri Hilir,Kemuning,JNE YES,-,1 hari
PKU20413,Kab. Indragiri Hilir,Pelangiran,JNE YES,-,1 hari
PKU20414,Kab. Indragiri Hilir,Pulau Burung,JNE YES,-,1 hari
PKU20415,Kab. Indragiri Hilir,Teluk Balengkong,JNE YES,-,1 hari
PKU20416,Kab. Indragiri Hilir,Tembilahan Hulu,JNE YES,-,1 hari
PKU20500,Kab. Rokan Hilir,Bagan Siapi-api,JNE YES,-,1 hari
PKU20502,Kab. Rokan Hilir,Kubu,JNE YES,-,1 hari
PKU20503,Kab. Rokan Hilir,Rimba Melintang,JNE YES,-,1 hari
PKU20506,Kab. Rokan Hilir,Tanah Putih,JNE YES,-,1 hari
PKU20507,Kab. Rokan Hilir,Bagan Sinembah,JNE YES,-,1 hari
PKU20508,Kab. Rokan Hilir,Bangko,JNE YES,-,1 hari
PKU20509,Kab. Rokan Hilir,Bangko Pusako,JNE YES,-,1 hari
PKU20510,Kab. Rokan Hilir,Batu Hampar,JNE YES,-,1 hari
PKU20511,Kab. Rokan Hilir,Pasir Limau Kapas,JNE YES,-,1 hari
PKU20512,Kab. Rokan Hilir,Pujud,JNE YES,-,1 hari
PKU20513,Kab. Rokan Hilir,Rantau Kopar,JNE YES,-,1 hari
PKU20514,Kab. Rokan Hilir,Simpang Kanan,JNE YES,-,1 hari
PKU20515,Kab. Rokan Hilir,Sinaboi,JNE YES,-,1 hari
PKU20516,Kab. Rokan Hilir,Tanah Putih Tanjung Melawan,JNE YES,-,1 hari
PKU20900,Kab. Kuantan Sengingi,Teluk Kuantan,JNE YES,-,1 hari
PKU20901,Kab. Kuantan Sengingi,Kuantan Hilir,JNE YES,-,1 hari
PKU20902,Kab. Kuantan Sengingi,Kuantan Mudik,JNE YES,-,1 hari
PKU20903,Kab. Kuantan Sengingi,Benai,JNE YES,-,1 hari
PKU20904,Kab. Kuantan Sengingi,Cerenti,JNE YES,-,1 hari
PKU20905,Kab. Kuantan Sengingi,Gunung Toar,JNE YES,-,1 hari
PKU20906,Kab. Kuantan Sengingi,Hulu Kuantan,JNE YES,-,1 hari
PKU20907,Kab. Kuantan Sengingi,Inuman,JNE YES,-,1 hari
PKU20908,Kab. Kuantan Sengingi,Kuantan Tengah,JNE YES,-,1 hari
PKU20909,Kab. Kuantan Sengingi,Logas Tanah Darat,JNE YES,-,1 hari
PKU20910,Kab. Kuantan Sengingi,Pangean,JNE YES,-,1 hari
PKU20911,Kab. Kuantan Sengingi,Singingi,JNE YES,-,1 hari
PKU20912,Kab. Kuantan Sengingi,Singingi Hilir,JNE YES,-,1 hari
PKU21000,Kab. Palalawan,Pangkalan Kerinci,JNE YES,-,1 hari
PKU21001,Kab. Palalawan,Bunut,JNE YES,-,1 hari
PKU21002,Kab. Palalawan,Kerumutan,JNE YES,-,1 hari
PKU21003,Kab. Palalawan,Kuala Kampar,JNE YES,-,1 hari
PKU21004,Kab. Palalawan,Langgam,JNE YES,-,1 hari
PKU21005,Kab. Palalawan,Pangkalan Kuras,JNE YES,-,1 hari
PKU21006,Kab. Palalawan,Pangkalan Lesung,JNE YES,-,1 hari
PKU21007,Kab. Palalawan,Pelalawan,JNE YES,-,1 hari
PKU21008,Kab. Palalawan,Teluk Meranti,JNE YES,-,1 hari
